id,vehicle_count,arriving_time,Waiting_time,label
,,,,
7378,54,27-11-19 4:05,22,2
,,,,
7379,44,07-04-13 9:33,24,2
,,,,
7380,41,04-09-16 8:58,10,2
,,,,
7381,47,19-09-12 3:32,3,0
,,,,
7382,32,17-03-14 1:24,23,2
,,,,
7383,78,12-08-12 11:23,2,0
,,,,
7384,76,30-06-11 21:00,25,2
,,,,
7385,65,04-02-13 20:50,13,1
,,,,
7386,90,28-04-18 13:39,10,1
,,,,
7387,59,31-01-17 4:20,20,1
,,,,
7388,70,08-08-16 15:01,25,2
,,,,
7389,67,09-08-10 2:10,11,2
,,,,
7390,65,04-09-19 10:47,28,2
,,,,
7391,100,31-08-16 16:04,13,1
,,,,
7392,83,24-05-12 15:35,25,2
,,,,
7393,94,14-07-15 9:10,19,1
,,,,
7394,88,16-09-15 13:03,8,0
,,,,
7395,55,18-11-17 18:27,24,2
,,,,
7396,44,10-11-11 1:27,14,1
,,,,
7397,60,22-12-19 19:57,17,1
,,,,
7398,70,03-11-17 22:50,14,1
,,,,
7399,43,22-12-10 2:10,19,1
,,,,
7400,99,04-06-14 20:37,25,2
,,,,
7401,31,17-10-12 2:34,23,2
,,,,
7402,39,28-09-10 13:50,12,1
,,,,
7403,54,03-03-11 8:59,10,1
,,,,
7404,86,22-02-16 20:52,17,1
,,,,
7405,44,10-11-18 23:50,1,1
,,,,
7406,67,26-10-11 11:26,8,0
,,,,
7407,71,16-08-19 6:28,12,1
,,,,
7408,67,16-06-18 9:48,5,0
,,,,
7409,76,04-03-18 4:37,2,0
,,,,
7410,31,22-05-13 15:48,2,0
,,,,
7411,32,23-03-10 9:29,4,0
,,,,
7412,61,17-03-10 20:50,13,1
,,,,
7413,99,20-10-14 11:48,18,1
,,,,
7414,84,14-01-15 13:26,9,0
,,,,
7415,99,09-09-12 23:45,19,1
,,,,
7416,57,21-02-15 14:40,22,2
,,,,
7417,76,07-11-17 1:39,12,1
,,,,
7418,69,07-10-12 19:55,25,2
,,,,
7419,66,23-08-16 16:39,19,1
,,,,
7420,69,16-09-15 16:47,24,2
,,,,
7421,82,07-05-10 10:19,20,2
,,,,
7422,50,06-08-18 23:30,26,2
,,,,
7423,56,06-03-12 18:38,26,2
,,,,
7424,79,14-04-12 20:20,11,2
,,,,
7425,59,03-11-11 22:00,27,2
,,,,
7426,87,17-10-10 1:39,21,2
,,,,
7427,86,04-08-10 17:03,25,2
,,,,
7428,72,11-03-12 12:09,13,1
,,,,
7429,48,26-09-12 0:25,7,0
,,,,
7430,43,09-12-10 4:01,11,0
,,,,
7431,86,18-02-12 5:43,1,0
,,,,
7432,44,10-08-12 4:39,30,0
,,,,
7433,49,13-03-15 0:16,9,0
,,,,
7434,65,07-12-16 17:01,4,0
,,,,
7435,71,29-06-16 22:32,18,1
,,,,
7436,34,11-09-10 16:10,29,2
,,,,
7437,78,28-05-13 15:31,29,2
,,,,
7438,48,15-09-12 2:14,30,2
,,,,
7439,82,09-09-18 7:05,11,2
,,,,
7440,63,13-01-15 21:45,12,1
,,,,
7441,72,09-10-14 19:40,24,2
,,,,
7442,64,15-08-16 9:36,27,2
,,,,
7443,100,30-10-17 20:17,23,2
,,,,
7444,99,31-12-16 5:46,10,2
,,,,
7445,69,14-11-17 16:58,5,0
,,,,
7446,67,11-07-15 8:13,5,0
,,,,
7447,80,24-11-12 1:54,16,1
,,,,
7448,60,25-05-17 3:31,30,1
,,,,
7449,73,14-10-18 15:39,6,0
,,,,
7450,45,12-08-13 2:54,6,0
,,,,
7451,42,10-02-18 0:22,2,0
,,,,
7452,98,31-10-14 22:28,5,0
,,,,
7453,57,26-11-12 10:46,13,1
,,,,
7454,64,27-06-13 14:32,7,0
,,,,
7455,95,13-12-12 15:50,10,0
,,,,
7456,100,18-11-12 21:24,21,0
,,,,
7457,70,20-07-13 7:25,16,1
,,,,
7458,66,30-05-15 22:53,5,0
,,,,
7459,94,18-12-14 3:41,16,1
,,,,
7460,30,04-08-11 18:14,12,1
,,,,
7461,88,14-12-10 9:16,24,2
,,,,
7462,68,05-12-17 15:14,6,0
,,,,
7463,72,31-10-16 10:40,23,2
,,,,
7464,74,12-07-19 0:54,2,0
,,,,
7465,96,13-06-19 18:36,30,0
,,,,
7466,47,03-10-18 3:40,14,1
,,,,
7467,81,09-04-11 16:59,9,0
,,,,
7468,95,15-07-16 23:22,14,1
,,,,
7469,46,23-06-17 10:19,8,0
,,,,
7470,87,07-06-18 6:35,24,2
,,,,
7471,83,18-04-19 9:03,16,1
,,,,
7472,48,25-10-13 21:49,20,1
,,,,
7473,44,03-06-12 15:56,9,0
,,,,
7474,49,07-05-17 22:52,17,1
,,,,
7475,62,28-07-19 22:50,21,1
,,,,
7476,87,03-02-18 4:57,9,0
,,,,
7477,78,29-10-11 16:17,16,1
,,,,
7478,61,17-06-18 22:50,13,1
,,,,
7479,71,10-06-17 4:02,21,1
,,,,
7480,60,03-04-14 12:19,28,2
,,,,
7481,64,17-10-18 12:09,23,2
,,,,
7482,38,29-12-12 20:00,10,2
,,,,
7483,82,14-04-17 22:20,26,2
,,,,
7484,92,19-07-10 22:48,23,2
,,,,
7485,35,01-04-12 10:45,23,2
,,,,
7486,59,17-02-20 6:39,18,1
,,,,
7487,67,16-03-10 22:19,29,2
,,,,
7488,68,26-01-12 8:48,18,1
,,,,
7489,71,20-09-17 22:19,20,1
,,,,
7490,34,24-05-18 16:45,16,1
,,,,
7491,31,11-05-17 5:17,29,2
,,,,
7492,49,16-12-14 5:43,4,0
,,,,
7493,82,29-03-17 11:44,5,0
,,,,
7494,43,21-06-18 13:03,3,0
,,,,
7495,51,06-03-16 20:35,30,0
,,,,
7496,43,22-03-14 20:01,17,1
,,,,
7497,65,27-01-15 1:52,2,0
,,,,
7498,75,31-08-10 9:46,5,0
,,,,
7499,75,24-02-18 11:29,17,1
,,,,
7500,91,23-09-11 3:48,20,1
,,,,
7501,65,16-02-18 8:27,7,0
,,,,
7502,70,26-06-13 18:29,4,0
,,,,
7503,99,21-09-14 15:36,12,1
,,,,
7504,73,24-06-11 4:31,4,0
,,,,
7505,82,17-06-12 6:39,22,2
,,,,
7506,70,10-02-10 10:23,7,0
,,,,
7507,69,14-09-16 5:28,22,2
,,,,
7508,60,31-12-16 11:45,3,0
,,,,
7509,89,09-04-17 21:44,17,1
,,,,
7510,99,25-06-13 21:19,26,2
,,,,
7511,91,02-11-13 17:38,11,2
,,,,
7512,93,22-04-17 6:49,28,2
,,,,
7513,94,14-02-20 2:12,12,1
,,,,
7514,82,30-07-18 17:07,6,0
,,,,
7515,36,23-05-12 18:46,11,0
,,,,
7516,39,06-08-16 0:40,8,0
,,,,
7517,43,16-09-13 17:28,14,1
,,,,
7518,67,23-07-19 3:22,1,1
,,,,
7519,83,20-08-10 2:00,8,0
,,,,
7520,100,23-12-14 23:08,24,2
,,,,
7521,38,14-01-11 1:40,26,2
,,,,
7522,63,08-09-17 2:45,24,2
,,,,
7523,48,29-04-11 1:37,30,2
,,,,
7524,38,26-06-12 0:03,10,2
,,,,
7525,86,08-04-14 1:44,1,2
,,,,
7526,55,24-05-16 15:31,15,1
,,,,
7527,71,11-02-13 1:19,3,0
,,,,
7528,69,25-10-11 13:58,18,1
,,,,
7529,71,12-07-18 23:34,21,1
,,,,
7530,38,05-11-11 18:23,16,1
,,,,
7531,34,02-08-14 22:13,16,1
,,,,
7532,58,04-08-17 15:19,25,2
,,,,
7533,64,10-05-15 0:38,23,2
,,,,
7534,32,19-12-18 11:55,22,2
,,,,
7535,39,09-03-14 21:06,26,2
,,,,
7536,87,10-06-12 18:29,1,2
,,,,
7537,35,26-07-16 4:38,26,2
,,,,
7538,61,30-07-10 13:56,9,0
,,,,
7539,55,23-12-17 15:34,2,0
,,,,
7540,31,27-07-18 9:22,16,1
,,,,
7541,56,18-04-10 12:18,22,2
,,,,
7542,82,26-02-19 6:41,23,2
,,,,
7543,45,30-11-11 11:33,8,0
,,,,
7544,45,08-07-11 23:19,14,1
,,,,
7545,48,02-05-17 0:12,2,0
,,,,
7546,48,06-06-19 9:08,18,1
,,,,
7547,58,22-04-17 16:10,19,1
,,,,
7548,45,05-04-11 3:20,22,2
,,,,
7549,33,03-01-12 0:02,6,0
,,,,
7550,41,05-08-15 10:31,14,1
,,,,
7551,41,20-02-12 8:29,25,2
,,,,
7552,34,30-07-12 22:11,19,1
,,,,
7553,99,26-08-14 11:30,16,1
,,,,
7554,46,24-08-10 7:24,1,1
,,,,
7555,59,29-01-17 2:16,22,2
,,,,
7556,36,16-08-17 8:18,24,2
,,,,
7557,35,24-09-15 9:56,6,0
,,,,
7558,100,20-06-11 9:53,5,0
,,,,
7559,71,31-07-12 14:03,5,0
,,,,
7560,86,28-06-13 16:55,6,0
,,,,
7561,100,13-03-10 14:26,20,0
,,,,
7562,55,24-09-11 17:59,26,2
,,,,
7563,63,29-04-17 19:35,15,1
,,,,
7564,74,02-04-13 11:32,21,1
,,,,
7565,63,17-02-20 12:52,30,1
,,,,
7566,63,06-05-11 1:45,17,1
,,,,
7567,80,21-12-14 13:49,4,0
,,,,
7568,51,26-02-16 21:07,11,0
,,,,
7569,84,19-08-13 13:30,2,0
,,,,
7570,70,19-07-19 22:46,3,0
,,,,
7571,58,25-12-14 8:09,27,2
,,,,
7572,50,08-09-15 11:53,11,2
,,,,
7573,46,07-01-13 17:06,23,2
,,,,
7574,49,02-03-10 16:38,22,2
,,,,
7575,69,10-02-10 4:39,24,2
,,,,
7576,33,03-07-18 4:18,19,1
,,,,
7577,95,16-08-10 4:11,18,1
,,,,
7578,78,07-03-13 6:21,15,1
,,,,
7579,49,19-02-18 19:22,23,2
,,,,
7580,95,11-06-17 6:35,29,2
,,,,
7581,41,22-04-14 6:54,18,1
,,,,
7582,77,25-05-16 20:37,15,1
,,,,
7583,47,05-10-15 22:14,2,0
,,,,
7584,72,15-01-13 3:26,9,0
,,,,
7585,95,31-01-10 9:38,16,1
,,,,
7586,35,07-08-18 15:23,28,2
,,,,
7587,65,24-01-18 10:30,7,0
,,,,
7588,100,01-09-18 7:20,1,0
,,,,
7589,53,28-01-10 13:14,28,2
,,,,
7590,31,23-07-18 11:29,26,2
,,,,
7591,39,14-11-10 10:28,9,0
,,,,
7592,46,22-07-17 7:38,29,2
,,,,
7593,60,29-06-13 13:17,15,1
,,,,
7594,35,08-08-11 3:23,13,1
,,,,
7595,63,14-08-14 12:34,29,2
,,,,
7596,86,28-08-13 17:24,13,1
,,,,
7597,99,28-02-11 13:58,8,0
,,,,
7598,53,24-10-11 6:34,24,2
,,,,
7599,87,29-11-17 10:56,13,1
,,,,
7600,36,14-09-15 1:12,20,1
,,,,
7601,72,15-04-14 19:11,12,1
,,,,
7602,87,13-03-16 1:18,13,1
,,,,
7603,87,11-12-15 20:50,10,1
,,,,
7604,35,30-06-18 15:30,30,1
,,,,
7605,35,26-12-10 4:58,11,1
,,,,
7606,61,12-02-12 22:23,1,1
,,,,
7607,77,19-05-17 11:13,20,1
,,,,
7608,97,08-11-18 13:28,4,0
,,,,
7609,59,06-01-16 19:26,10,0
,,,,
7610,69,22-10-18 9:50,6,0
,,,,
7611,60,18-07-16 8:48,5,0
,,,,
7612,90,23-10-16 11:42,5,0
,,,,
7613,32,09-08-15 9:10,26,2
,,,,
7614,38,06-06-13 11:18,7,0
,,,,
7615,77,01-10-15 2:21,2,0
,,,,
7616,54,19-02-20 2:49,25,2
,,,,
7617,89,27-06-19 7:02,15,1
,,,,
7618,57,05-07-17 21:39,9,0
,,,,
7619,62,20-03-13 14:56,7,0
,,,,
7620,34,09-09-15 5:00,25,2
,,,,
7621,88,22-04-13 23:49,16,1
,,,,
7622,34,03-07-19 4:54,25,2
,,,,
7623,77,17-08-19 14:06,24,2
,,,,
7624,96,21-11-16 12:56,10,2
,,,,
7625,74,28-09-12 6:30,8,0
,,,,
7626,88,02-04-15 9:41,8,0
,,,,
7627,45,29-11-10 2:30,4,0
,,,,
7628,43,26-06-16 8:53,21,0
,,,,
7629,49,12-09-15 7:47,9,0
,,,,
7630,95,07-07-16 14:26,30,0
,,,,
7631,87,04-12-13 10:41,9,0
,,,,
7632,33,16-08-12 9:16,21,0
,,,,
7633,81,11-03-19 6:05,8,0
,,,,
7634,48,27-11-14 17:08,13,1
,,,,
7635,88,14-08-19 10:24,29,2
,,,,
7636,31,03-10-16 23:54,11,2
,,,,
7637,56,15-03-12 9:45,29,2
,,,,
7638,75,06-12-16 2:22,9,0
,,,,
7639,31,07-05-19 17:59,6,0
,,,,
7640,45,13-09-18 17:27,12,1
,,,,
7641,88,12-12-16 6:13,25,2
,,,,
7642,68,18-10-16 8:05,26,2
,,,,
7643,70,26-12-11 3:08,14,1
,,,,
7644,35,02-03-17 2:37,26,2
,,,,
7645,37,23-09-12 6:50,18,1
,,,,
7646,31,14-03-10 7:45,19,1
,,,,
7647,62,03-05-17 2:19,25,2
,,,,
7648,54,10-07-15 16:40,4,0
,,,,
7649,62,22-12-12 19:04,16,1
,,,,
7650,40,12-04-17 15:40,9,0
,,,,
7651,78,23-01-14 11:59,10,0
,,,,
7652,88,12-05-10 17:34,28,2
,,,,
7653,43,03-10-17 13:39,25,2
,,,,
7654,46,10-06-11 23:40,29,2
,,,,
7655,67,11-01-14 17:29,13,1
,,,,
7656,89,11-06-11 14:00,8,0
,,,,
7657,31,03-03-20 8:29,12,1
,,,,
7658,50,05-12-18 21:06,30,1
,,,,
7659,53,30-01-16 14:01,1,1
,,,,
7660,39,06-07-18 9:32,15,1
,,,,
7661,61,14-07-15 4:08,6,0
,,,,
7662,60,17-03-16 10:24,3,0
,,,,
7663,100,19-01-16 10:44,16,1
,,,,
7664,100,01-03-10 4:20,11,1
,,,,
7665,68,08-11-12 13:54,21,1
,,,,
7666,31,24-01-20 12:56,30,1
,,,,
7667,44,11-07-19 20:06,15,1
,,,,
7668,91,21-01-18 1:19,23,2
,,,,
7669,55,29-07-16 1:39,12,1
,,,,
7670,31,01-12-19 4:30,20,1
,,,,
7671,86,30-06-14 3:25,11,1
,,,,
7672,42,28-01-17 16:28,24,2
,,,,
7673,94,25-04-12 11:16,19,1
,,,,
7674,41,11-06-18 10:14,2,0
,,,,
7675,35,20-05-19 10:01,24,2
,,,,
7676,40,12-08-16 14:12,24,2
,,,,
7677,49,13-11-17 17:32,16,1
,,,,
7678,97,03-09-15 1:12,5,0
,,,,
7679,63,07-06-10 20:45,8,0
,,,,
7680,92,09-07-19 20:07,25,2
,,,,
7681,46,11-03-13 3:42,24,2
,,,,
7682,31,29-04-15 12:14,7,0
,,,,
7683,41,13-03-13 12:28,18,1
,,,,
7684,58,19-11-14 17:30,15,1
,,,,
7685,51,28-08-11 21:32,25,2
,,,,
7686,35,19-06-11 11:19,12,1
,,,,
7687,67,09-04-17 10:04,29,2
,,,,
7688,33,21-03-16 20:13,12,1
,,,,
7689,58,19-08-19 23:49,26,2
,,,,
7690,51,06-01-18 7:13,26,2
,,,,
7691,97,28-02-20 1:13,4,0
,,,,
7692,40,21-02-12 9:07,13,1
,,,,
7693,35,10-08-12 7:43,9,0
,,,,
7694,97,29-04-19 10:04,16,1
,,,,
7695,32,15-06-10 0:59,22,2
,,,,
7696,89,12-01-10 10:46,24,2
,,,,
7697,46,09-08-14 10:52,1,2
,,,,
7698,79,03-07-18 11:19,7,0
,,,,
7699,85,07-06-18 9:27,27,2
,,,,
7700,31,24-04-14 23:54,15,1
,,,,
7701,50,30-01-10 2:28,12,1
,,,,
7702,88,24-07-12 19:11,24,2
,,,,
7703,73,07-05-16 0:30,2,0
,,,,
7704,43,05-07-17 2:32,8,0
,,,,
7705,84,09-02-16 12:36,10,0
,,,,
7706,93,27-02-20 8:01,6,0
,,,,
7707,73,09-02-18 9:48,28,2
,,,,
7708,87,18-09-17 8:31,22,2
,,,,
7709,43,28-03-18 6:26,9,0
,,,,
7710,30,03-03-10 14:00,3,0
,,,,
7711,92,26-07-12 22:13,24,2
,,,,
7712,85,18-08-14 3:28,14,1
,,,,
7713,72,04-09-18 17:16,9,0
,,,,
7714,37,04-03-14 9:02,7,0
,,,,
7715,79,29-11-14 12:36,21,0
,,,,
7716,60,24-01-19 2:17,27,2
,,,,
7717,66,08-04-16 1:28,22,2
,,,,
7718,31,17-04-16 12:31,25,2
,,,,
7719,100,01-03-17 14:07,5,0
,,,,
7720,74,26-09-19 19:11,30,0
,,,,
7721,61,14-06-18 0:03,24,2
,,,,
7722,44,30-06-17 14:58,14,1
,,,,
7723,42,29-01-12 9:28,2,0
,,,,
7724,53,14-06-15 12:42,15,1
,,,,
7725,74,02-01-11 18:07,9,0
,,,,
7726,37,21-08-17 3:12,23,2
,,,,
7727,90,22-06-12 19:56,25,2
,,,,
7728,73,23-11-13 9:19,27,2
,,,,
7729,42,24-09-17 5:59,10,2
,,,,
7730,56,09-05-14 16:13,24,2
,,,,
7731,63,23-09-19 1:36,5,0
,,,,
7732,91,18-07-15 16:57,20,0
,,,,
7733,49,04-06-13 10:59,17,1
,,,,
7734,69,23-04-17 1:44,24,2
,,,,
7735,72,18-07-12 22:21,29,2
,,,,
7736,45,22-05-19 4:05,22,2
,,,,
7737,80,27-10-10 22:34,18,1
,,,,
7738,68,18-07-10 17:46,5,0
,,,,
7739,82,15-09-11 2:38,19,1
,,,,
7740,31,20-07-12 10:41,18,1
,,,,
7741,57,19-04-19 6:16,14,1
,,,,
7742,43,31-05-11 0:28,9,0
,,,,
7743,100,26-04-15 3:07,22,2
,,,,
7744,43,12-08-14 23:53,4,0
,,,,
7745,40,23-05-13 6:23,20,0
,,,,
7746,47,28-11-16 20:43,25,2
,,,,
7747,90,26-02-12 14:52,14,1
,,,,
7748,48,22-06-19 20:39,22,2
,,,,
7749,66,03-06-19 4:02,23,2
,,,,
7750,66,10-03-20 21:04,10,2
,,,,
7751,48,01-10-18 20:40,21,2
,,,,
7752,47,26-06-19 14:32,18,1
,,,,
7753,84,21-03-11 11:43,18,1
,,,,
7754,49,12-03-13 2:22,10,1
,,,,
7755,48,06-05-12 3:44,26,2
,,,,
7756,68,14-02-16 17:07,5,0
,,,,
7757,99,28-06-10 4:09,11,0
,,,,
7758,42,26-06-13 22:51,10,0
,,,,
7759,50,17-08-12 23:36,5,0
,,,,
7760,51,06-03-14 4:13,18,1
,,,,
7761,94,17-06-16 10:11,17,1
,,,,
7762,34,24-01-10 11:10,4,0
,,,,
7763,49,23-07-18 11:48,27,2
,,,,
7764,56,25-02-13 2:03,29,2
,,,,
7765,48,07-01-20 12:26,1,2
,,,,
7766,54,01-01-10 11:33,21,2
,,,,
7767,86,02-05-10 13:18,27,2
,,,,
7768,49,29-03-16 17:51,5,0
,,,,
7769,64,15-06-16 4:54,5,0
,,,,
7770,81,10-10-18 13:23,9,0
,,,,
7771,97,22-10-12 13:05,11,0
,,,,
7772,89,01-03-12 9:08,17,1
,,,,
7773,81,14-12-18 0:40,13,1
,,,,
7774,36,08-08-17 12:09,22,2
,,,,
7775,65,06-01-20 19:22,16,1
,,,,
7776,38,12-05-12 6:25,10,1
,,,,
7777,31,21-10-16 1:07,19,1
,,,,
7778,81,10-09-14 10:21,18,1
,,,,
7779,76,08-02-12 11:40,1,1
,,,,
7780,82,11-07-12 23:15,2,0
,,,,
7781,39,20-12-13 14:47,27,2
,,,,
7782,83,14-04-18 10:17,27,2
,,,,
7783,98,03-12-15 13:00,9,0
,,,,
7784,82,20-01-20 22:34,13,1
,,,,
7785,52,11-11-17 15:38,7,0
,,,,
7786,86,24-06-11 13:21,1,0
,,,,
7787,85,02-04-18 8:38,11,0
,,,,
7788,88,12-04-10 14:16,18,1
,,,,
7789,73,13-11-14 15:31,28,2
,,,,
7790,55,28-05-18 0:58,9,0
,,,,
7791,46,10-03-19 22:17,4,0
,,,,
7792,48,01-07-15 16:42,13,1
,,,,
7793,87,13-04-16 10:57,21,1
,,,,
7794,38,12-05-15 15:07,14,1
,,,,
7795,77,17-09-19 6:00,10,1
,,,,
7796,84,26-02-14 8:29,16,1
,,,,
7797,46,23-10-14 10:21,23,2
,,,,
7798,90,07-10-12 7:53,15,1
,,,,
7799,96,20-03-15 9:20,20,1
,,,,
7800,66,27-08-10 16:13,2,0
,,,,
7801,50,24-10-14 20:59,28,2
,,,,
7802,94,20-11-10 16:55,8,0
,,,,
7803,50,11-02-14 13:20,27,2
,,,,
7804,56,23-12-16 18:43,9,0
,,,,
7805,35,01-02-14 15:32,26,2
,,,,
7806,49,28-01-13 14:29,2,0
,,,,
7807,96,06-10-13 7:50,24,2
,,,,
7808,86,28-07-10 3:54,20,2
,,,,
7809,30,22-06-18 17:38,10,2
,,,,
7810,36,13-11-16 19:23,21,2
,,,,
7811,74,18-02-12 19:12,10,2
,,,,
7812,97,03-06-12 19:49,12,1
,,,,
7813,61,13-03-11 21:53,10,1
,,,,
7814,93,05-06-14 7:52,20,1
,,,,
7815,51,05-05-11 1:08,16,1
,,,,
7816,38,18-07-10 14:50,16,1
,,,,
7817,81,08-01-16 21:08,27,2
,,,,
7818,93,14-09-19 4:05,19,1
,,,,
7819,85,28-08-10 17:01,20,1
,,,,
7820,88,03-05-13 1:20,30,1
,,,,
7821,43,23-07-15 11:55,12,1
,,,,
7822,56,14-03-16 15:29,29,2
,,,,
7823,79,31-05-15 7:58,20,2
,,,,
7824,49,08-08-11 22:30,3,0
,,,,
7825,67,07-11-11 11:13,6,0
,,,,
7826,69,21-09-10 17:14,14,1
,,,,
7827,67,25-01-15 19:55,21,1
,,,,
7828,36,23-03-15 12:26,21,1
,,,,
7829,72,17-01-20 3:32,22,2
,,,,
7830,73,21-01-20 16:11,27,2
,,,,
7831,59,25-02-16 3:32,23,2
,,,,
7832,44,10-02-10 14:55,22,2
,,,,
7833,40,10-12-19 12:08,30,2
,,,,
7834,45,25-02-13 7:16,19,1
,,,,
7835,45,18-04-15 1:33,22,2
,,,,
7836,81,19-05-12 6:27,10,2
,,,,
7837,46,08-02-20 20:38,22,2
,,,,
7838,45,12-07-11 16:47,21,2
,,,,
7839,36,07-04-19 1:09,17,1
,,,,
7840,86,29-11-10 21:39,22,2
,,,,
7841,54,19-12-11 13:45,24,2
,,,,
7842,80,01-04-14 22:50,19,1
,,,,
7843,45,02-08-12 19:42,11,1
,,,,
7844,90,24-08-16 17:08,1,1
,,,,
7845,30,08-09-12 6:00,21,1
,,,,
7846,47,23-11-12 21:01,16,1
,,,,
7847,33,23-07-18 3:11,23,2
,,,,
7848,97,26-07-10 16:53,20,2
,,,,
7849,56,08-08-18 16:47,7,0
,,,,
7850,40,08-08-19 6:29,17,1
,,,,
7851,75,18-05-16 13:12,7,0
,,,,
7852,70,12-04-10 6:37,21,0
,,,,
7853,69,10-05-12 21:22,9,0
,,,,
7854,52,24-06-10 15:34,4,0
,,,,
7855,48,20-11-12 10:28,23,2
,,,,
7856,78,14-07-15 20:14,26,2
,,,,
7857,80,20-12-19 5:42,24,2
,,,,
7858,50,28-06-16 16:42,22,2
,,,,
7859,40,10-09-16 12:50,29,2
,,,,
7860,62,03-10-10 7:42,16,1
,,,,
7861,38,05-05-11 0:24,8,0
,,,,
7862,42,09-07-13 16:17,17,1
,,,,
7863,82,05-10-16 12:43,1,1
,,,,
7864,50,01-11-16 11:40,15,1
,,,,
7865,83,12-01-18 5:08,20,1
,,,,
7866,71,02-09-12 17:30,5,0
,,,,
7867,77,10-10-13 23:50,10,0
,,,,
7868,30,30-07-10 16:04,21,0
,,,,
7869,98,08-06-14 23:42,24,2
,,,,
7870,52,04-07-15 10:36,1,2
,,,,
7871,63,13-01-15 2:12,20,2
,,,,
7872,49,10-10-14 21:34,18,1
,,,,
7873,47,27-12-10 16:56,1,1
,,,,
7874,35,30-07-18 10:56,5,0
,,,,
7875,79,13-09-16 14:23,3,0
,,,,
7876,79,09-11-18 9:06,13,1
,,,,
7877,80,03-01-20 5:01,2,0
,,,,
7878,61,24-06-12 8:48,1,0
,,,,
7879,31,27-06-11 17:38,17,1
,,,,
7880,99,02-08-12 22:31,5,0
,,,,
7881,89,30-01-11 1:03,20,0
,,,,
7882,91,17-10-19 22:39,17,1
,,,,
7883,79,05-05-19 0:11,6,0
,,,,
7884,71,28-08-16 8:48,16,1
,,,,
7885,91,18-03-14 3:27,4,0
,,,,
7886,85,15-12-11 2:39,7,0
,,,,
7887,74,26-01-12 21:26,9,0
,,,,
7888,36,11-12-15 1:45,25,2
,,,,
7889,45,20-11-12 18:12,24,2
,,,,
7890,48,21-11-13 13:56,18,1
,,,,
7891,50,11-10-17 6:20,27,2
,,,,
7892,35,25-06-15 18:08,21,2
,,,,
7893,92,05-08-12 15:13,8,0
,,,,
7894,33,25-02-18 5:01,21,0
,,,,
7895,92,24-06-18 12:00,1,0
,,,,
7896,30,06-07-19 16:38,27,2
,,,,
7897,36,08-09-16 14:01,4,0
,,,,
7898,83,29-11-12 8:22,2,0
,,,,
7899,77,02-01-18 14:59,21,0
,,,,
7900,93,22-12-13 13:58,5,0
,,,,
7901,48,18-12-16 10:59,30,0
,,,,
7902,56,04-12-17 16:56,24,2
,,,,
7903,48,14-02-10 17:53,20,2
,,,,
7904,90,29-01-17 13:30,16,1
,,,,
7905,47,25-05-19 21:42,2,0
,,,,
7906,80,07-11-17 8:53,4,0
,,,,
7907,42,17-06-12 22:39,10,0
,,,,
7908,32,02-03-17 9:44,11,0
,,,,
7909,55,19-09-11 21:06,24,2
,,,,
7910,63,12-01-10 14:47,22,2
,,,,
7911,44,25-11-16 16:38,13,1
,,,,
7912,71,18-12-15 21:02,13,1
,,,,
7913,77,19-01-10 11:31,28,2
,,,,
7914,36,19-06-12 10:01,21,2
,,,,
7915,100,07-05-10 8:48,8,0
,,,,
7916,88,12-03-19 14:57,4,0
,,,,
7917,80,26-03-11 5:33,23,2
,,,,
7918,46,28-08-11 13:27,4,0
,,,,
7919,60,28-07-16 20:55,21,0
,,,,
7920,97,12-07-12 18:59,20,0
,,,,
7921,34,02-08-13 16:31,3,0
,,,,
7922,49,02-09-10 2:35,26,2
,,,,
7923,57,07-11-12 19:13,18,1
,,,,
7924,30,07-12-17 10:59,24,2
,,,,
7925,75,21-05-13 5:50,20,2
,,,,
7926,67,22-03-18 21:15,29,2
,,,,
7927,40,13-03-19 3:37,29,2
,,,,
7928,40,14-09-13 21:36,6,0
,,,,
7929,66,18-03-15 10:52,3,0
,,,,
7930,82,17-07-19 15:46,18,1
,,,,
7931,76,13-10-13 4:08,28,2
,,,,
7932,61,14-10-14 18:49,18,1
,,,,
7933,36,20-05-13 17:07,21,1
,,,,
7934,30,30-09-11 1:12,5,0
,,,,
7935,61,27-02-15 18:18,10,0
,,,,
7936,41,27-09-19 2:56,3,0
,,,,
7937,30,02-06-15 11:06,4,0
,,,,
7938,52,06-04-16 11:28,7,0
,,,,
7939,72,22-10-18 2:39,13,1
,,,,
7940,77,03-09-17 18:28,6,0
,,,,
7941,62,03-10-11 18:10,5,0
,,,,
7942,82,12-12-19 16:29,2,0
,,,,
7943,97,07-04-14 23:57,17,1
,,,,
7944,64,04-01-19 21:27,27,2
,,,,
7945,99,28-07-16 8:25,7,0
,,,,
7946,70,25-09-17 23:56,14,1
,,,,
7947,34,25-09-14 12:36,21,1
,,,,
7948,31,09-01-11 22:31,13,1
,,,,
7949,52,15-04-16 13:08,12,1
,,,,
7950,81,03-05-18 2:25,4,0
,,,,
7951,58,05-05-13 3:31,5,0
,,,,
7952,93,09-06-13 9:13,2,0
,,,,
7953,37,25-05-17 1:28,8,0
,,,,
7954,51,18-06-16 5:22,24,2
,,,,
7955,32,30-01-19 15:04,15,1
,,,,
7956,50,09-11-19 12:32,25,2
,,,,
7957,34,15-07-16 12:02,26,2
,,,,
7958,59,09-12-13 13:08,4,0
,,,,
7959,48,16-07-12 8:56,27,2
,,,,
